Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 37 [50000/60000 (83%)]	Loss: 2.532855
Train Epoch: 38 [0/60000 (0%)]	Loss: 2.532844
Train Epoch: 38 [10000/60000 (17%)]	Loss: 2.532852
Train Epoch: 38 [20000/60000 (33%)]	Loss: 2.532834
Train Epoch: 38 [30000/60000 (50%)]	Loss: 2.532806
Train Epoch: 38 [40000/60000 (67%)]	Loss: 2.532876
Train Epoch: 38 [50000/60000 (83%)]	Loss: 2.532826
Train Epoch: 39 [0/60000 (0%)]	Loss: 2.532828
Train Epoch: 39 [10000/60000 (17%)]	Loss: 2.532904
Train Epoch: 39 [20000/60000 (33%)]	Loss: 2.532856
Train Epoch: 39 [30000/60000 (50%)]	Loss: 2.532815
Train Epoch: 39 [40000/60000 (67%)]	Loss: 2.532833
Train Epoch: 39 [50000/60000 (83%)]	Loss: 2.532891
Train Epoch: 40 [0/60000 (0%)]	Loss: 2.532855
Train Epoch: 40 [10000/60000 (17%)]	Loss: 2.532877
Train Epoch: 40 [20000/60000 (33%)]	Loss: 2.532806
Train Epoch: 40 [30000/60000 (50%)]	Loss: 2.532796
Train Epoch: 40 [40000/60000 (67%)]	Loss: 2.532845
Train Epoch: 40 [50000/60000 (83%)]	Loss: 2.532826
Train Epoch: 41 [0/60000 (0%)]	Loss: 2.532835
Train Epoch: 41 [10000/60000 (17%)]	Loss: 2.532856
Train Epoch: 41 [20000/60000 (33%)]	Loss: 2.532765
Train Epoch: 41 [30000/60000 (50%)]	Loss: 2.532832
Train Epoch: 41 [40000/60000 (67%)]	Loss: 2.532835
Train Epoch: 41 [50000/60000 (83%)]	Loss: 2.532770
Train Epoch: 42 [0/60000 (0%)]	Loss: 2.532900
Train Epoch: 42 [10000/60000 (17%)]	Loss: 2.532854
Train Epoch: 42 [20000/60000 (33%)]	Loss: 2.532828
Train Epoch: 42 [30000/60000 (50%)]	Loss: 2.532840
Train Epoch: 42 [40000/60000 (67%)]	Loss: 2.532845
Train Epoch: 42 [50000/60000 (83%)]	Loss: 2.532810
Train Epoch: 43 [0/60000 (0%)]	Loss: 2.532797
Train Epoch: 43 [10000/60000 (17%)]	Loss: 2.532951
Train Epoch: 43 [20000/60000 (33%)]	Loss: 2.532893
Train Epoch: 43 [30000/60000 (50%)]	Loss: 2.532789
Train Epoch: 43 [40000/60000 (67%)]	Loss: 2.532858
Train Epoch: 43 [50000/60000 (83%)]	Loss: 2.532755
Train Epoch: 44 [0/60000 (0%)]	Loss: 2.532853
Train Epoch: 44 [10000/60000 (17%)]	Loss: 2.532806
Train Epoch: 44 [20000/60000 (33%)]	Loss: 2.532805
Train Epoch: 44 [30000/60000 (50%)]	Loss: 2.532854
Train Epoch: 44 [40000/60000 (67%)]	Loss: 2.532788
Train Epoch: 44 [50000/60000 (83%)]	Loss: 2.532847
Train Epoch: 45 [0/60000 (0%)]	Loss: 2.532814
Train Epoch: 45 [10000/60000 (17%)]	Loss: 2.532843
Train Epoch: 45 [20000/60000 (33%)]	Loss: 2.532844
Train Epoch: 45 [30000/60000 (50%)]	Loss: 2.532841
Train Epoch: 45 [40000/60000 (67%)]	Loss: 2.532867
Train Epoch: 45 [50000/60000 (83%)]	Loss: 2.532849
Train Epoch: 46 [0/60000 (0%)]	Loss: 2.532779
Train Epoch: 46 [10000/60000 (17%)]	Loss: 2.532870
Train Epoch: 46 [20000/60000 (33%)]	Loss: 2.532843
Train Epoch: 46 [30000/60000 (50%)]	Loss: 2.532858
Train Epoch: 46 [40000/60000 (67%)]	Loss: 2.532879
Train Epoch: 46 [50000/60000 (83%)]	Loss: 2.532852
Train Epoch: 47 [0/60000 (0%)]	Loss: 2.532877
Train Epoch: 47 [10000/60000 (17%)]	Loss: 2.532856
Train Epoch: 47 [20000/60000 (33%)]	Loss: 2.532850
Train Epoch: 47 [30000/60000 (50%)]	Loss: 2.532889
Train Epoch: 47 [40000/60000 (67%)]	Loss: 2.532845
Train Epoch: 47 [50000/60000 (83%)]	Loss: 2.532834
Train Epoch: 48 [0/60000 (0%)]	Loss: 2.532866
Train Epoch: 48 [10000/60000 (17%)]	Loss: 2.532839
Train Epoch: 48 [20000/60000 (33%)]	Loss: 2.532876
Train Epoch: 48 [30000/60000 (50%)]	Loss: 2.532860
Train Epoch: 48 [40000/60000 (67%)]	Loss: 2.532881
Train Epoch: 48 [50000/60000 (83%)]	Loss: 2.532848
Train Epoch: 49 [0/60000 (0%)]	Loss: 2.532872
Train Epoch: 49 [10000/60000 (17%)]	Loss: 2.532848
